Time	RFU(A01)	RFU(A02)	RFU(A03)	RFU(A04)	RFU(A05)	RFU(A06)	RFU(A07)	RFU(A08)	RFU(A09)	RFU(A10)	RFU(A11)	RFU(A12)	C	PlateId	RunProfileEntryIndex	RunNumber	Row
14.63				0.014100										2021-01-07_9776	1	1	A
14.74				0.009600										2021-01-07_9776	1	1	A
14.86				0.004400										2021-01-07_9776	1	1	A
14.98				0.000400										2021-01-07_9776	1	1	A
15.09				-0.002000										2021-01-07_9776	1	1	A
15.21				-0.002900										2021-01-07_9776	1	1	A
15.33				-0.003500										2021-01-07_9776	1	1	A
15.44				-0.005700										2021-01-07_9776	1	1	A
15.56				-0.008100										2021-01-07_9776	1	1	A
15.68				-0.008100										2021-01-07_9776	1	1	A
15.80				-0.006300										2021-01-07_9776	1	1	A
15.91				-0.004600										2021-01-07_9776	1	1	A
16.03				-0.004800										2021-01-07_9776	1	1	A
16.15				-0.007100										2021-01-07_9776	1	1	A
16.26				-0.008700										2021-01-07_9776	1	1	A
16.38				-0.006600										2021-01-07_9776	1	1	A
16.50				-0.002200										2021-01-07_9776	1	1	A
16.61				0.002200										2021-01-07_9776	1	1	A
16.73				0.006500										2021-01-07_9776	1	1	A
16.85				0.010200										2021-01-07_9776	1	1	A
16.97				0.012500										2021-01-07_9776	1	1	A
17.08				0.015000										2021-01-07_9776	1	1	A
17.20				0.017900										2021-01-07_9776	1	1	A
17.32				0.018500										2021-01-07_9776	1	1	A
17.43				0.015700										2021-01-07_9776	1	1	A
17.55				0.011000										2021-01-07_9776	1	1	A
17.67				0.006600										2021-01-07_9776	1	1	A
17.78				0.004800										2021-01-07_9776	1	1	A
17.90				0.005700										2021-01-07_9776	1	1	A
18.02				0.006900										2021-01-07_9776	1	1	A
18.14				0.006700										2021-01-07_9776	1	1	A
18.25				0.005200										2021-01-07_9776	1	1	A
18.37				0.002500										2021-01-07_9776	1	1	A
18.49				-0.000800										2021-01-07_9776	1	1	A
18.60				-0.002600										2021-01-07_9776	1	1	A
18.72				-0.002300										2021-01-07_9776	1	1	A
18.84				-0.002100										2021-01-07_9776	1	1	A
18.95				-0.002600										2021-01-07_9776	1	1	A
19.07				-0.001800										2021-01-07_9776	1	1	A
19.19				0.002300										2021-01-07_9776	1	1	A
19.31				0.008500										2021-01-07_9776	1	1	A
19.42				0.014200										2021-01-07_9776	1	1	A
19.54				0.017600										2021-01-07_9776	1	1	A
19.66				0.018900										2021-01-07_9776	1	1	A
19.77				0.017700										2021-01-07_9776	1	1	A
19.89				0.013300										2021-01-07_9776	1	1	A
20.01				0.007800										2021-01-07_9776	1	1	A
20.12				0.004000										2021-01-07_9776	1	1	A
20.24				0.002900										2021-01-07_9776	1	1	A
20.36				0.002800										2021-01-07_9776	1	1	A
20.48				0.002200										2021-01-07_9776	1	1	A
20.59				0.000400										2021-01-07_9776	1	1	A
20.71				0.000300										2021-01-07_9776	1	1	A
20.83				0.003100										2021-01-07_9776	1	1	A
20.94				0.008600										2021-01-07_9776	1	1	A
21.06				0.015700										2021-01-07_9776	1	1	A
21.18				0.019900										2021-01-07_9776	1	1	A
21.29				0.018100										2021-01-07_9776	1	1	A
21.41				0.011800										2021-01-07_9776	1	1	A
21.53				0.005300										2021-01-07_9776	1	1	A
21.65				0.002100										2021-01-07_9776	1	1	A
21.76				0.003700										2021-01-07_9776	1	1	A
21.88				0.007500										2021-01-07_9776	1	1	A
22.00				0.009600										2021-01-07_9776	1	1	A
22.11				0.008800										2021-01-07_9776	1	1	A
22.23				0.006300										2021-01-07_9776	1	1	A
22.35				0.003200										2021-01-07_9776	1	1	A
22.46				0.000800										2021-01-07_9776	1	1	A
22.58				0.000600										2021-01-07_9776	1	1	A
22.70				0.002300										2021-01-07_9776	1	1	A
22.82				0.005100										2021-01-07_9776	1	1	A
22.93				0.008900										2021-01-07_9776	1	1	A
23.05				0.011000										2021-01-07_9776	1	1	A
23.17				0.010800										2021-01-07_9776	1	1	A
23.28				0.009900										2021-01-07_9776	1	1	A
23.40				0.008100										2021-01-07_9776	1	1	A
23.52				0.005800										2021-01-07_9776	1	1	A
23.63				0.002900										2021-01-07_9776	1	1	A
23.75				0.000100										2021-01-07_9776	1	1	A
23.87				-0.001300										2021-01-07_9776	1	1	A
23.99				-0.001900										2021-01-07_9776	1	1	A
24.10				-0.001000										2021-01-07_9776	1	1	A
24.22				0.000900										2021-01-07_9776	1	1	A
24.34				0.002800										2021-01-07_9776	1	1	A
24.45				0.003400										2021-01-07_9776	1	1	A
24.57				0.003900										2021-01-07_9776	1	1	A
24.69				0.005700										2021-01-07_9776	1	1	A
24.80				0.007900										2021-01-07_9776	1	1	A
24.92				0.010300										2021-01-07_9776	1	1	A
25.04				0.012100										2021-01-07_9776	1	1	A
25.16				0.011100										2021-01-07_9776	1	1	A
25.27				0.007400										2021-01-07_9776	1	1	A
25.39				0.003700										2021-01-07_9776	1	1	A
25.51				0.002300										2021-01-07_9776	1	1	A
25.62				0.003000										2021-01-07_9776	1	1	A
25.74				0.004900										2021-01-07_9776	1	1	A
25.86				0.006000										2021-01-07_9776	1	1	A
25.97				0.004600										2021-01-07_9776	1	1	A
26.09				0.001700										2021-01-07_9776	1	1	A
26.21				-0.001400										2021-01-07_9776	1	1	A
26.33				-0.004000										2021-01-07_9776	1	1	A
26.44				-0.003900										2021-01-07_9776	1	1	A
26.56				-0.002000										2021-01-07_9776	1	1	A
26.68				-0.000900										2021-01-07_9776	1	1	A
26.79				-0.003000										2021-01-07_9776	1	1	A
26.91				-0.006400										2021-01-07_9776	1	1	A
27.03				-0.008100										2021-01-07_9776	1	1	A
27.14				-0.007500										2021-01-07_9776	1	1	A
27.26				-0.006300										2021-01-07_9776	1	1	A
27.38				-0.006300										2021-01-07_9776	1	1	A
27.50				-0.007400										2021-01-07_9776	1	1	A
27.61				-0.007700										2021-01-07_9776	1	1	A
27.73				-0.004600										2021-01-07_9776	1	1	A
27.85				0.000800										2021-01-07_9776	1	1	A
27.96				0.006800										2021-01-07_9776	1	1	A
28.08				0.012100										2021-01-07_9776	1	1	A
28.20				0.017400										2021-01-07_9776	1	1	A
28.31				0.023100										2021-01-07_9776	1	1	A
28.43				0.027600										2021-01-07_9776	1	1	A
28.55				0.028700										2021-01-07_9776	1	1	A
28.67				0.026400										2021-01-07_9776	1	1	A
28.78				0.021400										2021-01-07_9776	1	1	A
28.90				0.013800										2021-01-07_9776	1	1	A
29.02				0.005000										2021-01-07_9776	1	1	A
29.13				-0.000700										2021-01-07_9776	1	1	A
29.25				-0.001600										2021-01-07_9776	1	1	A
29.37				0.000400										2021-01-07_9776	1	1	A
29.48				0.003100										2021-01-07_9776	1	1	A
29.60				0.004800										2021-01-07_9776	1	1	A
29.72				0.005300										2021-01-07_9776	1	1	A
29.84				0.005900										2021-01-07_9776	1	1	A
29.95				0.005600										2021-01-07_9776	1	1	A
30.07				0.003100										2021-01-07_9776	1	1	A
30.19				-0.000100										2021-01-07_9776	1	1	A
30.30				-0.001500										2021-01-07_9776	1	1	A
30.42				-0.001300										2021-01-07_9776	1	1	A
30.54				-0.001300										2021-01-07_9776	1	1	A
30.65				-0.001300										2021-01-07_9776	1	1	A
30.77				0.000000										2021-01-07_9776	1	1	A
30.89				0.003700										2021-01-07_9776	1	1	A
31.01				0.009300										2021-01-07_9776	1	1	A
31.12				0.015500										2021-01-07_9776	1	1	A
31.24				0.020800										2021-01-07_9776	1	1	A
31.36				0.023900										2021-01-07_9776	1	1	A
31.47				0.023700										2021-01-07_9776	1	1	A
31.59				0.020600										2021-01-07_9776	1	1	A
31.71				0.015900										2021-01-07_9776	1	1	A
31.82				0.012400										2021-01-07_9776	1	1	A
31.94				0.011900										2021-01-07_9776	1	1	A
32.06				0.013500										2021-01-07_9776	1	1	A
32.18				0.015700										2021-01-07_9776	1	1	A
32.29				0.017800										2021-01-07_9776	1	1	A
32.41				0.019400										2021-01-07_9776	1	1	A
32.53				0.020100										2021-01-07_9776	1	1	A
32.64				0.019400										2021-01-07_9776	1	1	A
32.76				0.017600										2021-01-07_9776	1	1	A
32.88				0.015400										2021-01-07_9776	1	1	A
32.99				0.013300										2021-01-07_9776	1	1	A
33.11				0.012800										2021-01-07_9776	1	1	A
33.23				0.013800										2021-01-07_9776	1	1	A
33.35				0.014400										2021-01-07_9776	1	1	A
33.46				0.014900										2021-01-07_9776	1	1	A
33.58				0.016000										2021-01-07_9776	1	1	A
33.70				0.016900										2021-01-07_9776	1	1	A
33.81				0.017000										2021-01-07_9776	1	1	A
33.93				0.015700										2021-01-07_9776	1	1	A
34.05				0.013500										2021-01-07_9776	1	1	A
34.16				0.012000										2021-01-07_9776	1	1	A
34.28				0.012000										2021-01-07_9776	1	1	A
34.40				0.012900										2021-01-07_9776	1	1	A
34.52				0.011900										2021-01-07_9776	1	1	A
34.63				0.008900										2021-01-07_9776	1	1	A
34.75				0.006200										2021-01-07_9776	1	1	A
34.87				0.007100										2021-01-07_9776	1	1	A
34.98				0.012700										2021-01-07_9776	1	1	A
35.10				0.020000										2021-01-07_9776	1	1	A
35.22				0.025000										2021-01-07_9776	1	1	A
35.33				0.026700										2021-01-07_9776	1	1	A
35.45				0.026100										2021-01-07_9776	1	1	A
35.57				0.024000										2021-01-07_9776	1	1	A
35.69				0.019900										2021-01-07_9776	1	1	A
35.80				0.014800										2021-01-07_9776	1	1	A
35.92				0.010500										2021-01-07_9776	1	1	A
36.04				0.007300										2021-01-07_9776	1	1	A
36.15				0.006600										2021-01-07_9776	1	1	A
36.27				0.008700										2021-01-07_9776	1	1	A
36.39				0.010400										2021-01-07_9776	1	1	A
36.50				0.010500										2021-01-07_9776	1	1	A
36.62				0.008500										2021-01-07_9776	1	1	A
36.74				0.006200										2021-01-07_9776	1	1	A
36.86				0.005200										2021-01-07_9776	1	1	A
36.97				0.004500										2021-01-07_9776	1	1	A
37.09				0.003800										2021-01-07_9776	1	1	A
37.21				0.005100										2021-01-07_9776	1	1	A
37.32				0.008000										2021-01-07_9776	1	1	A
37.44				0.010500										2021-01-07_9776	1	1	A
37.56				0.012500										2021-01-07_9776	1	1	A
37.67				0.015100										2021-01-07_9776	1	1	A
37.79				0.019100										2021-01-07_9776	1	1	A
37.91				0.021600										2021-01-07_9776	1	1	A
38.03				0.021300										2021-01-07_9776	1	1	A
38.14				0.018900										2021-01-07_9776	1	1	A
38.26				0.016700										2021-01-07_9776	1	1	A
38.38				0.016300										2021-01-07_9776	1	1	A
38.49				0.017100										2021-01-07_9776	1	1	A
38.61				0.018200										2021-01-07_9776	1	1	A
38.73				0.018400										2021-01-07_9776	1	1	A
38.84				0.017700										2021-01-07_9776	1	1	A
38.96				0.017800										2021-01-07_9776	1	1	A
39.08				0.018200										2021-01-07_9776	1	1	A
39.20				0.017300										2021-01-07_9776	1	1	A
39.31				0.015400										2021-01-07_9776	1	1	A
39.43				0.014200										2021-01-07_9776	1	1	A
39.55				0.013900										2021-01-07_9776	1	1	A
39.66				0.014000										2021-01-07_9776	1	1	A
39.78				0.015100										2021-01-07_9776	1	1	A
39.90				0.016800										2021-01-07_9776	1	1	A
40.01				0.017500										2021-01-07_9776	1	1	A
40.13				0.017300										2021-01-07_9776	1	1	A
40.25				0.016700										2021-01-07_9776	1	1	A
40.37				0.015900										2021-01-07_9776	1	1	A
40.48				0.014300										2021-01-07_9776	1	1	A
40.60				0.013100										2021-01-07_9776	1	1	A
40.72				0.013200										2021-01-07_9776	1	1	A
40.83				0.014400										2021-01-07_9776	1	1	A
40.95				0.015700										2021-01-07_9776	1	1	A
41.07				0.014900										2021-01-07_9776	1	1	A
41.18				0.011500										2021-01-07_9776	1	1	A
41.30				0.007500										2021-01-07_9776	1	1	A
41.42				0.005900										2021-01-07_9776	1	1	A
41.54				0.007900										2021-01-07_9776	1	1	A
41.65				0.011500										2021-01-07_9776	1	1	A
41.77				0.015400										2021-01-07_9776	1	1	A
41.89				0.019400										2021-01-07_9776	1	1	A
42.00				0.021400										2021-01-07_9776	1	1	A
42.12				0.020400										2021-01-07_9776	1	1	A
42.24				0.017000										2021-01-07_9776	1	1	A
42.35				0.014000										2021-01-07_9776	1	1	A
42.47				0.014300										2021-01-07_9776	1	1	A
42.59				0.016600										2021-01-07_9776	1	1	A
42.71				0.018800										2021-01-07_9776	1	1	A
42.82				0.020000										2021-01-07_9776	1	1	A
42.94				0.020800										2021-01-07_9776	1	1	A
43.06				0.021500										2021-01-07_9776	1	1	A
43.17				0.022100										2021-01-07_9776	1	1	A
43.29				0.023500										2021-01-07_9776	1	1	A
43.41				0.026400										2021-01-07_9776	1	1	A
43.52				0.029900										2021-01-07_9776	1	1	A
43.64				0.031700										2021-01-07_9776	1	1	A
43.76				0.029500										2021-01-07_9776	1	1	A
43.88				0.022700										2021-01-07_9776	1	1	A
43.99				0.014600										2021-01-07_9776	1	1	A
44.11				0.008800										2021-01-07_9776	1	1	A
44.23				0.006800										2021-01-07_9776	1	1	A
44.34				0.007800										2021-01-07_9776	1	1	A
44.46				0.009200										2021-01-07_9776	1	1	A
44.58				0.008400										2021-01-07_9776	1	1	A
44.69				0.006800										2021-01-07_9776	1	1	A
44.81				0.007100										2021-01-07_9776	1	1	A
44.93				0.007600										2021-01-07_9776	1	1	A
45.05				0.005800										2021-01-07_9776	1	1	A
45.16				0.003300										2021-01-07_9776	1	1	A
45.28				0.001400										2021-01-07_9776	1	1	A
45.40				0.001000										2021-01-07_9776	1	1	A
45.51				0.003700										2021-01-07_9776	1	1	A
45.63				0.008600										2021-01-07_9776	1	1	A
45.75				0.013100										2021-01-07_9776	1	1	A
45.86				0.014900										2021-01-07_9776	1	1	A
45.98				0.014200										2021-01-07_9776	1	1	A
46.10				0.012700										2021-01-07_9776	1	1	A
46.22				0.010600										2021-01-07_9776	1	1	A
46.33				0.011100										2021-01-07_9776	1	1	A
46.45				0.013900										2021-01-07_9776	1	1	A
46.57				0.015100										2021-01-07_9776	1	1	A
46.68				0.014500										2021-01-07_9776	1	1	A
46.80				0.013900										2021-01-07_9776	1	1	A
46.92				0.014100										2021-01-07_9776	1	1	A
47.03				0.016000										2021-01-07_9776	1	1	A
47.15				0.018300										2021-01-07_9776	1	1	A
47.27				0.019700										2021-01-07_9776	1	1	A
47.39				0.018800										2021-01-07_9776	1	1	A
47.50				0.015700										2021-01-07_9776	1	1	A
47.62				0.011700										2021-01-07_9776	1	1	A
47.74				0.008300										2021-01-07_9776	1	1	A
47.85				0.007000										2021-01-07_9776	1	1	A
47.97				0.008800										2021-01-07_9776	1	1	A
48.09				0.012000										2021-01-07_9776	1	1	A
48.20				0.013900										2021-01-07_9776	1	1	A
48.32				0.013700										2021-01-07_9776	1	1	A
48.44				0.013000										2021-01-07_9776	1	1	A
48.56				0.013200										2021-01-07_9776	1	1	A
48.67				0.014500										2021-01-07_9776	1	1	A
48.79				0.016100										2021-01-07_9776	1	1	A
48.91				0.018100										2021-01-07_9776	1	1	A
49.02				0.019400										2021-01-07_9776	1	1	A
49.14				0.017700										2021-01-07_9776	1	1	A
49.26				0.014000										2021-01-07_9776	1	1	A
49.37				0.010600										2021-01-07_9776	1	1	A
49.49				0.009400										2021-01-07_9776	1	1	A
49.61				0.010300										2021-01-07_9776	1	1	A
49.73				0.012200										2021-01-07_9776	1	1	A
49.84				0.013900										2021-01-07_9776	1	1	A
49.96				0.015300										2021-01-07_9776	1	1	A
50.08				0.016900										2021-01-07_9776	1	1	A
50.19				0.020700										2021-01-07_9776	1	1	A
50.31				0.026300										2021-01-07_9776	1	1	A
50.43				0.031500										2021-01-07_9776	1	1	A
50.54				0.034800										2021-01-07_9776	1	1	A
50.66				0.037000										2021-01-07_9776	1	1	A
50.78				0.038200										2021-01-07_9776	1	1	A
50.90				0.037700										2021-01-07_9776	1	1	A
51.01				0.035200										2021-01-07_9776	1	1	A
51.13				0.031600										2021-01-07_9776	1	1	A
51.25				0.028900										2021-01-07_9776	1	1	A
51.36				0.029000										2021-01-07_9776	1	1	A
51.48				0.032000										2021-01-07_9776	1	1	A
51.60				0.037200										2021-01-07_9776	1	1	A
51.71				0.041200										2021-01-07_9776	1	1	A
51.83				0.042000										2021-01-07_9776	1	1	A
51.95				0.039800										2021-01-07_9776	1	1	A
52.07				0.034100										2021-01-07_9776	1	1	A
52.18				0.026900										2021-01-07_9776	1	1	A
52.30				0.020600										2021-01-07_9776	1	1	A
52.42				0.016900										2021-01-07_9776	1	1	A
52.53				0.015800										2021-01-07_9776	1	1	A
52.65				0.017600										2021-01-07_9776	1	1	A
52.77				0.021800										2021-01-07_9776	1	1	A
52.88				0.024900										2021-01-07_9776	1	1	A
53.00				0.025500										2021-01-07_9776	1	1	A
53.12				0.024400										2021-01-07_9776	1	1	A
53.24				0.021600										2021-01-07_9776	1	1	A
53.35				0.019200										2021-01-07_9776	1	1	A
53.47				0.018300										2021-01-07_9776	1	1	A
53.59				0.016700										2021-01-07_9776	1	1	A
53.70				0.012200										2021-01-07_9776	1	1	A
53.82				0.006700										2021-01-07_9776	1	1	A
53.94				0.002500										2021-01-07_9776	1	1	A
54.05				0.001600										2021-01-07_9776	1	1	A
54.17				0.003600										2021-01-07_9776	1	1	A
54.29				0.006600										2021-01-07_9776	1	1	A
54.41				0.009800										2021-01-07_9776	1	1	A
54.52				0.012100										2021-01-07_9776	1	1	A
54.64				0.013400										2021-01-07_9776	1	1	A
54.76				0.014300										2021-01-07_9776	1	1	A
54.87				0.016800										2021-01-07_9776	1	1	A
54.99				0.022000										2021-01-07_9776	1	1	A
55.11				0.028300										2021-01-07_9776	1	1	A
55.22				0.031300										2021-01-07_9776	1	1	A
55.34				0.030400										2021-01-07_9776	1	1	A
55.46				0.028300										2021-01-07_9776	1	1	A
55.58				0.025900										2021-01-07_9776	1	1	A
55.69				0.025300										2021-01-07_9776	1	1	A
55.81				0.026700										2021-01-07_9776	1	1	A
55.93				0.028400										2021-01-07_9776	1	1	A
56.04				0.028900										2021-01-07_9776	1	1	A
56.16				0.027400										2021-01-07_9776	1	1	A
56.28				0.024000										2021-01-07_9776	1	1	A
56.39				0.020400										2021-01-07_9776	1	1	A
56.51				0.017100										2021-01-07_9776	1	1	A
56.63				0.012400										2021-01-07_9776	1	1	A
56.75				0.007800										2021-01-07_9776	1	1	A
56.86				0.006000										2021-01-07_9776	1	1	A
56.98				0.008100										2021-01-07_9776	1	1	A
57.10				0.011500										2021-01-07_9776	1	1	A
57.21				0.011900										2021-01-07_9776	1	1	A
57.33				0.010700										2021-01-07_9776	1	1	A
57.45				0.011400										2021-01-07_9776	1	1	A
57.56				0.014100										2021-01-07_9776	1	1	A
57.68				0.016600										2021-01-07_9776	1	1	A
57.80				0.017600										2021-01-07_9776	1	1	A
57.92				0.016600										2021-01-07_9776	1	1	A
58.03				0.015000										2021-01-07_9776	1	1	A
58.15				0.014900										2021-01-07_9776	1	1	A
58.27				0.016600										2021-01-07_9776	1	1	A
58.38				0.019500										2021-01-07_9776	1	1	A
58.50				0.021200										2021-01-07_9776	1	1	A
58.62				0.021200										2021-01-07_9776	1	1	A
58.73				0.021500										2021-01-07_9776	1	1	A
58.85				0.023400										2021-01-07_9776	1	1	A
58.97				0.026200										2021-01-07_9776	1	1	A
59.09				0.028900										2021-01-07_9776	1	1	A
59.20				0.030700										2021-01-07_9776	1	1	A
59.32				0.030800										2021-01-07_9776	1	1	A
59.44				0.030700										2021-01-07_9776	1	1	A
59.55				0.033400										2021-01-07_9776	1	1	A
59.67				0.037800										2021-01-07_9776	1	1	A
59.79				0.039900										2021-01-07_9776	1	1	A
59.90				0.038100										2021-01-07_9776	1	1	A
60.02				0.035000										2021-01-07_9776	1	1	A
60.14				0.033800										2021-01-07_9776	1	1	A
60.26				0.034700										2021-01-07_9776	1	1	A
60.37				0.035400										2021-01-07_9776	1	1	A
60.49				0.034800										2021-01-07_9776	1	1	A
60.61				0.034200										2021-01-07_9776	1	1	A
60.72				0.032800										2021-01-07_9776	1	1	A
60.84				0.030500										2021-01-07_9776	1	1	A
60.96				0.028200										2021-01-07_9776	1	1	A
61.07				0.026600										2021-01-07_9776	1	1	A
61.19				0.025400										2021-01-07_9776	1	1	A
61.31				0.025100										2021-01-07_9776	1	1	A
61.43				0.026500										2021-01-07_9776	1	1	A
61.54				0.028900										2021-01-07_9776	1	1	A
61.66				0.029700										2021-01-07_9776	1	1	A
61.78				0.028700										2021-01-07_9776	1	1	A
61.89				0.027700										2021-01-07_9776	1	1	A
62.01				0.028100										2021-01-07_9776	1	1	A
62.13				0.029300										2021-01-07_9776	1	1	A
62.24				0.029200										2021-01-07_9776	1	1	A
62.36				0.027800										2021-01-07_9776	1	1	A
62.48				0.027800										2021-01-07_9776	1	1	A
62.60				0.029000										2021-01-07_9776	1	1	A
62.71				0.029500										2021-01-07_9776	1	1	A
62.83				0.026900										2021-01-07_9776	1	1	A
62.95				0.022500										2021-01-07_9776	1	1	A
63.06				0.020500										2021-01-07_9776	1	1	A
63.18				0.021100										2021-01-07_9776	1	1	A
63.30				0.022200										2021-01-07_9776	1	1	A
63.41				0.024600										2021-01-07_9776	1	1	A
63.53				0.028800										2021-01-07_9776	1	1	A
63.65				0.033300										2021-01-07_9776	1	1	A
63.77				0.035900										2021-01-07_9776	1	1	A
63.88				0.036100										2021-01-07_9776	1	1	A
64.00				0.035600										2021-01-07_9776	1	1	A
